konto	konto_namn_officiell	konto_namn_ascii	niva	huvudgrupp_kod	huvudgrupp_namn_ascii	huvudkonto_kod	huvudkonto_namn_ascii	k2_blocked	auto_select_policy	sokord	stodfraser	tvetydiga_intentioner
1519	Nedskrivning av kundfordringar	nedskrivning av kundfordringar	sub	15	kundfordringar	1510	kundfordringar	false	exact_name_allowed	1519 | balans | bas 1519 | betala | konto 1519 | kund | kund ska | kundfaktura | kundfordring | kundfordringar | kundreskontra | nedskrivning | nedskrivning av kundfordringar | nedskrivning kundfordringar | obetald | obetald kundfaktura | öppen | öppen kundreskontra | ska | ska betala | tillgangskonto	balans nedskrivning av kundfordringar | bas konto 1519 nedskrivning av kundfordringar | konto 1519 nedskrivning av kundfordringar | kund ska betala | kundfordringar | kundfordringar nedskrivning av kundfordringar | nedskrivning av kundfordringar | nedskrivning kundfordringar | obetald kundfaktura | öppen kundreskontra | tillgangskonto nedskrivning av kundfordringar	
1520	Växelfordringar	vaxelfordringar	main	15	kundfordringar	1520	vaxelfordringar	false	exact_name_allowed	1520 | balans | bas 1520 | konto 1520 | kundfordringar | tillgangskonto | vaxelfordring | vaxelfordringar	balans vaxelfordringar | bas konto 1520 | bas konto 1520 vaxelfordringar | bokför på konto 1520 | bokför vaxelfordringar | konto 1520 vaxelfordringar | konto för vaxelfordringar | konto inom kundfordringar | kostnad eller post vaxelfordringar | kundfordringar | kundfordringar vaxelfordringar | sök konto 1520 | tillgangskonto vaxelfordringar | underkonto till vaxelfordringar | vaxelfordringar	
1525	Osäkra växelfordringar	osakra vaxelfordringar	sub	15	kundfordringar	1520	vaxelfordringar	false	exact_name_allowed	1525 | balans | bas 1525 | konto 1525 | kundfordringar | osakra | osakra vaxelfordringar | tillgangskonto | vaxelfordring | vaxelfordringar	balans osakra vaxelfordringar | bas konto 1525 osakra vaxelfordringar | konto 1525 osakra vaxelfordringar | kundfordringar | kundfordringar osakra vaxelfordringar | osakra vaxelfordringar | tillgangskonto osakra vaxelfordringar | vaxelfordringar | vaxelfordringar osakra vaxelfordringar	
1529	Nedskrivning av växelfordringar	nedskrivning av vaxelfordringar	sub	15	kundfordringar	1520	vaxelfordringar	false	exact_name_allowed	1529 | balans | bas 1529 | konto 1529 | kundfordringar | nedskrivning | nedskrivning av vaxelfordringar | nedskrivning vaxelfordringar | tillgangskonto | vaxelfordring | vaxelfordringar	balans nedskrivning av vaxelfordringar | bas konto 1529 nedskrivning av vaxelfordringar | konto 1529 nedskrivning av vaxelfordringar | kundfordringar | kundfordringar nedskrivning av vaxelfordringar | nedskrivning av vaxelfordringar | nedskrivning vaxelfordringar | tillgangskonto nedskrivning av vaxelfordringar | vaxelfordringar | vaxelfordringar nedskrivning av vaxelfordringar	
1530	Kontraktsfordringar	kontraktsfordringar	main	15	kundfordringar	1530	kontraktsfordringar	false	exact_name_allowed	1530 | arbete | arbete att | att | att fakturera | balans | bas 1530 | fakturera | fakturerad | fakturerad intäkt | intäkt | konto 1530 | kontraktsfordran | kontraktsfordring | kontraktsfordringar | kundfordringar | tillgangskonto | upparbetad | upparbetad fakturerad | upparbetat | upparbetat arbete	balans kontraktsfordringar | bas konto 1530 kontraktsfordringar | konto 1530 kontraktsfordringar | kontraktsfordran | kontraktsfordringar | kundfordringar | kundfordringar kontraktsfordringar | tillgangskonto kontraktsfordringar | upparbetad ej fakturerad intäkt | upparbetat arbete att fakturera	
1531	Kontraktsfordringar	kontraktsfordringar	sub	15	kundfordringar	1530	kontraktsfordringar	false	exact_name_allowed	1531 | arbete | arbete att | att | att fakturera | balans | bas 1531 | fakturera | fakturerad | fakturerad intäkt | intäkt | konto 1531 | kontraktsfordran | kontraktsfordring | kontraktsfordringar | kundfordringar | tillgangskonto | upparbetad | upparbetad fakturerad | upparbetat | upparbetat arbete	balans kontraktsfordringar | bas konto 1531 kontraktsfordringar | konto 1531 kontraktsfordringar | kontraktsfordran | kontraktsfordringar | kontraktsfordringar kontraktsfordringar | kundfordringar | kundfordringar kontraktsfordringar | tillgangskonto kontraktsfordringar | upparbetad ej fakturerad intäkt | upparbetat arbete att fakturera	
1532	Belånade kontraktsfordringar	belanade kontraktsfordringar	sub	15	kundfordringar	1530	kontraktsfordringar	false	exact_name_allowed	1532 | arbete | arbete att | att | att fakturera | balans | bas 1532 | belanade | belanade kontraktsfordringar | fakturera | fakturerad | fakturerad intäkt | intäkt | konto 1532 | kontraktsfordran | kontraktsfordring | kontraktsfordringar | kundfordringar | tillgangskonto | upparbetad | upparbetad fakturerad | upparbetat | upparbetat arbete	balans belanade kontraktsfordringar | bas konto 1532 belanade kontraktsfordringar | belanade kontraktsfordringar | konto 1532 belanade kontraktsfordringar | kontraktsfordran | kontraktsfordringar | kontraktsfordringar belanade kontraktsfordringar | kundfordringar | kundfordringar belanade kontraktsfordringar | tillgangskonto belanade kontraktsfordringar | upparbetad ej fakturerad intäkt | upparbetat arbete att fakturera	
1536	Tvistiga kontraktsfordringar	tvistiga kontraktsfordringar	sub	15	kundfordringar	1530	kontraktsfordringar	false	exact_name_allowed	1536 | arbete | arbete att | att | att fakturera | balans | bas 1536 | fakturera | fakturerad | fakturerad intäkt | intäkt | konto 1536 | kontraktsfordran | kontraktsfordring | kontraktsfordringar | kundfordringar | tillgangskonto | tvistiga | tvistiga kontraktsfordringar | upparbetad | upparbetad fakturerad | upparbetat | upparbetat arbete	balans tvistiga kontraktsfordringar | bas konto 1536 tvistiga kontraktsfordringar | konto 1536 tvistiga kontraktsfordringar | kontraktsfordran | kontraktsfordringar | kontraktsfordringar tvistiga kontraktsfordringar | kundfordringar | kundfordringar tvistiga kontraktsfordringar | tillgangskonto tvistiga kontraktsfordringar | tvistiga kontraktsfordringar | upparbetad ej fakturerad intäkt | upparbetat arbete att fakturera	
1539	Nedskrivning av kontraktsfordringar	nedskrivning av kontraktsfordringar	sub	15	kundfordringar	1530	kontraktsfordringar	false	exact_name_allowed	1539 | arbete | arbete att | att | att fakturera | balans | bas 1539 | fakturera | fakturerad | fakturerad intäkt | intäkt | konto 1539 | kontraktsfordran | kontraktsfordring | kontraktsfordringar | kundfordringar | nedskrivning | nedskrivning av kontraktsfordringar | nedskrivning kontraktsfordringar | tillgangskonto | upparbetad | upparbetad fakturerad | upparbetat | upparbetat arbete	balans nedskrivning av kontraktsfordringar | bas konto 1539 nedskrivning av kontraktsfordringar | konto 1539 nedskrivning av kontraktsfordringar | kontraktsfordran | kontraktsfordringar | kontraktsfordringar nedskrivning av kontraktsfordringar | kundfordringar | kundfordringar nedskrivning av kontraktsfordringar | nedskrivning av kontraktsfordringar | nedskrivning kontraktsfordringar | tillgangskonto nedskrivning av kontraktsfordringar | upparbetad ej fakturerad intäkt | upparbetat arbete att fakturera	
1550	Konsignationsfordringar	konsignationsfordringar	main	15	kundfordringar	1550	konsignationsfordringar	false	exact_name_allowed	1550 | balans | bas 1550 | konsignationsfordring | konsignationsfordringar | konto 1550 | kundfordringar | tillgangskonto	balans konsignationsfordringar | bas konto 1550 | bas konto 1550 konsignationsfordringar | bokför konsignationsfordringar | bokför på konto 1550 | konsignationsfordringar | konto 1550 konsignationsfordringar | konto för konsignationsfordringar | konto inom kundfordringar | kostnad eller post konsignationsfordringar | kundfordringar | kundfordringar konsignationsfordringar | sök konto 1550 | tillgangskonto konsignationsfordringar | underkonto till konsignationsfordringar	
1560	Kundfordringar hos koncernföretag	kundfordringar hos koncernforetag	main	15	kundfordringar	1560	kundfordringar hos koncernforetag	false	exact_name_allowed	1560 | balans | bas 1560 | betala | hos | hos koncernforetag | koncernforetag | konto 1560 | kund | kund ska | kundfaktura | kundfordring | kundfordringar | kundfordringar hos | kundfordringar hos koncernforetag | kundreskontra | obetald | obetald kundfaktura | öppen | öppen kundreskontra | ska | ska betala | tillgangskonto	balans kundfordringar hos koncernforetag | bas konto 1560 kundfordringar hos koncernforetag | konto 1560 kundfordringar hos koncernforetag | kund ska betala | kundfordringar | kundfordringar hos koncernforetag | kundfordringar kundfordringar hos koncernforetag | obetald kundfaktura | öppen kundreskontra | tillgangskonto kundfordringar hos koncernforetag	
1561	Kundfordringar hos moderföretag	kundfordringar hos moderforetag	sub	15	kundfordringar	1560	kundfordringar hos koncernforetag	false	exact_name_allowed	1561 | balans | bas 1561 | betala | hos | hos koncernforetag | hos moderforetag | koncernforetag | konto 1561 | kund | kund ska | kundfaktura | kundfordring | kundfordringar | kundfordringar hos | kundfordringar hos moderforetag | kundreskontra | moderforetag | obetald | obetald kundfaktura | öppen | öppen kundreskontra | ska | ska betala | tillgangskonto	balans kundfordringar hos moderforetag | bas konto 1561 kundfordringar hos moderforetag | konto 1561 kundfordringar hos moderforetag | kund ska betala | kundfordringar | kundfordringar hos koncernforetag | kundfordringar hos koncernforetag kundfordringar hos moderforetag | kundfordringar hos moderforetag | kundfordringar kundfordringar hos moderforetag | obetald kundfaktura | öppen kundreskontra | tillgangskonto kundfordringar hos moderforetag	
1562	Kundfordringar hos dotterföretag	kundfordringar hos dotterforetag	sub	15	kundfordringar	1560	kundfordringar hos koncernforetag	false	exact_name_allowed	1562 | balans | bas 1562 | betala | dotterforetag | hos | hos dotterforetag | hos koncernforetag | koncernforetag | konto 1562 | kund | kund ska | kundfaktura | kundfordring | kundfordringar | kundfordringar hos | kundfordringar hos dotterforetag | kundreskontra | obetald | obetald kundfaktura | öppen | öppen kundreskontra | ska | ska betala | tillgangskonto	balans kundfordringar hos dotterforetag | bas konto 1562 kundfordringar hos dotterforetag | konto 1562 kundfordringar hos dotterforetag | kund ska betala | kundfordringar | kundfordringar hos dotterforetag | kundfordringar hos koncernforetag | kundfordringar hos koncernforetag kundfordringar hos dotterforetag | kundfordringar kundfordringar hos dotterforetag | obetald kundfaktura | öppen kundreskontra | tillgangskonto kundfordringar hos dotterforetag	
1563	Kundfordringar hos ändra koncernföretag	kundfordringar hos andra koncernforetag	sub	15	kundfordringar	1560	kundfordringar hos koncernforetag	false	exact_name_allowed	1563 | balans | bas 1563 | betala | hos | hos koncernforetag | koncernforetag | konto 1563 | kund | kund ska | kundfaktura | kundfordring | kundfordringar | kundfordringar hos | kundfordringar hos ändra koncernforetag | kundfordringar hos koncernforetag | kundreskontra | obetald | obetald kundfaktura | öppen | öppen kundreskontra | ska | ska betala | tillgangskonto	balans kundfordringar hos ändra koncernforetag | bas konto 1563 kundfordringar hos ändra koncernforetag | konto 1563 kundfordringar hos ändra koncernforetag | kund ska betala | kundfordringar | kundfordringar hos ändra koncernforetag | kundfordringar hos koncernforetag | kundfordringar hos koncernforetag kundfordringar hos ändra koncernforetag | kundfordringar kundfordringar hos ändra koncernforetag | obetald kundfaktura | öppen kundreskontra | tillgangskonto kundfordringar hos ändra koncernforetag	
1568	Ej reskontraförda kundfordringar hos koncernföretag	ej reskontraforda kundfordringar hos koncernforetag	sub	15	kundfordringar	1560	kundfordringar hos koncernforetag	false	exact_name_allowed	1568 | balans | bas 1568 | betala | ej reskontraforda kundfordringar hos koncernforetag | hos | hos koncernforetag | koncernforetag | konto 1568 | kund | kund ska | kundfaktura | kundfordring | kundfordringar | kundfordringar hos | kundfordringar hos koncernforetag | kundreskontra | obetald | obetald kundfaktura | öppen | öppen kundreskontra | reskontraforda | reskontraforda kundfordringar | reskontraforda kundfordringar hos | reskontraforda kundfordringar hos koncernforetag | ska | ska betala | tillgangskonto	balans ej reskontraforda kundfordringar hos koncernforetag | bas konto 1568 ej reskontraforda kundfordringar hos koncernforetag | ej reskontraforda kundfordringar hos koncernforetag | konto 1568 ej reskontraforda kundfordringar hos koncernforetag | kund ska betala | kundfordringar | kundfordringar ej reskontraforda kundfordringar hos koncernforetag | kundfordringar hos koncernforetag | kundfordringar hos koncernforetag ej reskontraforda kundfordringar hos koncernforetag | obetald kundfaktura | öppen kundreskontra | reskontraforda kundfordringar hos koncernforetag | tillgangskonto ej reskontraforda kundfordringar hos koncernforetag	
